Zip Code ZCTA,2010 Census Population,Country
6793,1140,US
6794,1065,US
6795,14144,US
6796,1009,US
6798,9984,US
6801,18581,US
6804,16466,US
6807,7150,US
6810,49482,US
6811,31400,US
6812,13881,US
6820,20732,US
6824,33900,US
6825,21123,US
6830,24027,US
6831,14792,US
6840,19738,US
6850,18078,US
6851,26703,US
6853,3646,US
6854,29100,US
6855,7892,US
6856,3,US
6870,7316,US
6877,24677,US
6878,8043,US
6880,26647,US
6883,10179,US
6890,4306,US
6896,9110,US
6897,18071,US
6901,6828,US
6902,63406,US
6903,14499,US
6905,19649,US
6906,9088,US
6907,9016,US
7001,16305,US
7002,63031,US
7003,47312,US
7004,7440,US
7005,15269,US
7006,24812,US
7008,22844,US
7009,12411,US
7010,23594,US
7011,39710,US
7012,11703,US
7013,27051,US
7014,5184,US
7016,22625,US
7017,35945,US
7018,28322,US
7020,11513,US
7021,2091,US
7022,13835,US
7023,7318,US
7024,35353,US
7026,30555,US
7027,4226,US
7028,7618,US
7029,16026,US
7030,50005,US
7031,15392,US
7032,40684,US
7033,7914,US
7034,9360,US
7035,10607,US
7036,41970,US
7039,29358,US
7040,23876,US
7041,6868,US
7042,25599,US
7043,12138,US
7044,13584,US
7045,10127,US
7046,4194,US
7047,60773,US
7050,30074,US
7052,46182,US
7054,29305,US
7055,69816,US
7057,11335,US
7058,5372,US
7059,15311,US
7060,44998,US
7062,12949,US
7063,13538,US
7064,3723,US
7065,27346,US
7066,14756,US
7067,18036,US
7068,5819,US
7069,6157,US
7070,18061,US
7071,20554,US
7072,6127,US
7073,8913,US
7074,2708,US
7075,7626,US
7076,23480,US
7077,2766,US
7078,13250,US
7079,16316,US
7080,23377,US
7081,15808,US
7082,5384,US
7083,53053,US
7086,12554,US
7087,66515,US
7088,3606,US
7090,30338,US
7092,6730,US
7093,60884,US
7094,16264,US
7095,19844,US
7102,12579,US
7103,32698,US
7104,50478,US
7105,46983,US
7106,31298,US
7107,37650,US
7108,24386,US
7109,35897,US
7110,28351,US
7111,53942,US
7112,26417,US
7114,14748,US
7201,26263,US
7202,40849,US
7203,21085,US
7204,13297,US
7205,21398,US
7206,26636,US
7208,31219,US
7302,36352,US
7304,41233,US
7305,60104,US
7306,52669,US
7307,43812,US
7310,12838,US
7311,522,US
7401,6494,US
7403,7603,US
7405,17701,US
7407,19403,US
7410,32457,US
7416,5781,US
7417,10580,US
7418,2249,US
7419,9160,US
7420,4942,US
7421,7439,US
7422,6616,US
7423,4078,US
7424,26222,US
7430,25890,US
7432,7128,US
7435,2405,US
7436,12754,US
7438,11559,US
7439,2456,US
7440,4494,US
7442,11097,US
7444,11046,US
7446,14484,US
7450,24985,US
7452,11601,US
7456,12211,US
7457,3559,US
7458,11360,US
7460,3457,US
7461,19563,US
7462,6885,US
7463,9615,US
7465,6244,US
7470,54717,US
7480,16122,US
7481,16716,US
7495,0,US
7501,33543,US
7502,15406,US
7503,18723,US
7504,12882,US
7505,2256,US
7506,18791,US
7508,22600,US
7512,10804,US
7513,11508,US
7514,18289,US
7522,20883,US
7524,12709,US
7601,43010,US
7603,8187,US
7604,11842,US
7605,8950,US
7606,2310,US
7607,9555,US
7608,67,US
7620,1849,US
7621,26761,US
7624,8373,US
7626,8537,US
7627,4881,US
7628,17433,US
7630,7379,US
7631,27119,US
7632,5309,US
7640,4664,US
7641,3382,US
7642,10207,US
7643,10626,US
7644,24136,US
7645,7832,US
7646,16341,US
7647,5152,US
7648,5730,US
7649,7978,US
7650,19601,US
7652,26342,US
7656,8669,US
7657,11032,US
7660,12729,US
7661,11340,US
7662,5530,US
7663,13659,US
7666,39776,US
7670,14573,US
7675,26339,US
7676,9075,US
7677,5730,US
7701,23813,US
7702,3809,US
7703,690,US
7704,6133,US
7711,1533,US
7712,39158,US
7716,8574,US
7717,1901,US
7718,6263,US
7719,21538,US
7720,4298,US
7721,2974,US
7722,10209,US
7723,1020,US
7724,21710,US
7726,42508,US
7727,7050,US
7728,56257,US
7730,17396,US
7731,38304,US
7732,5189,US
7733,16849,US
7734,13269,US
7735,19569,US
7737,4264,US
7738,6095,US
7739,5938,US
7740,31038,US
7746,18666,US
7747,30770,US
7748,28030,US
7750,3279,US
7751,19736,US
7753,37554,US
7755,6363,US
7756,3342,US
7757,5356,US
7758,4967,US
7760,9283,US
7762,8403,US
7764,8097,US
7801,25386,US
7803,3651,US
7820,39,US
7821,9193,US
7822,887,US
7823,7571,US
7825,9555,US
7826,6180,US
7827,4244,US
7828,14150,US
7830,6503,US
7832,3903,US
7833,157,US
7834,17722,US
7836,12568,US
7838,3568,US
7840,29849,US
7842,130,US
7843,12241,US
7846,89,US
7847,1670,US
7848,5026,US
7849,9054,US
7850,6436,US
7851,119,US
7852,3609,US
7853,13325,US
7856,3944,US
7857,3244,US
7860,26288,US
7863,4332,US
7865,2189,US
7866,22098,US
7869,25291,US
7870,26,US
7871,21165,US
7874,8905,US
7876,10619,US
7878,934,US
7880,192,US
7881,16,US
7882,14492,US
7885,10078,US
7901,22806,US
7920,26747,US
7921,7621,US
7922,12246,US
7924,7534,US
7926,120,US
7927,3403,US
7928,19144,US
7930,8559,US
7931,3296,US
7932,9868,US
7933,3251,US
7934,1501,US
7935,313,US
7936,11157,US
7939,228,US
7940,17278,US
7945,9539,US
7946,3144,US
7950,19564,US
7960,43747,US
7961,4,US
7970,117,US
7974,11768,US
7976,754,US
7977,669,US
7979,589,US
7980,2307,US
7981,8865,US
8001,844,US
8002,22274,US
8003,30629,US
8004,12350,US
8005,22448,US
8006,518,US
8007,5250,US
8008,6975,US
8009,12854,US
8010,11539,US
8011,33,US
8012,38992,US
8014,504,US
8015,20763,US
8016,33540,US
8019,925,US
8020,2201,US
8021,44833,US
8022,8783,US
8023,451,US
8026,2274,US
8027,4888,US
8028,20078,US
8029,4784,US
8030,13410,US
8031,11584,US
8033,16261,US
8034,18151,US
8035,7566,US
8036,5917,US
8037,24308,US
8038,124,US
8039,137,US
8041,1002,US
8042,203,US
8043,29131,US
8045,2909,US
8046,31587,US
8048,12495,US
8049,5350,US
8050,24285,US
8051,10758,US
8052,19172,US
8053,45538,US
8054,41864,US
8055,27179,US
8056,4736,US
8057,21090,US
8059,5612,US
8060,24713,US
8061,2672,US
8062,15756,US
8063,3102,US
8064,311,US
8065,7398,US
8066,8437,US
8067,1635,US
8068,6727,US
8069,13076,US
8070,13059,US
8071,9551,US
8072,225,US
8073,203,US
8074,58,US
8075,28894,US
8077,18307,US
8078,8385,US
8079,10987,US
8080,37433,US
8081,50589,US
8083,9455,US
8084,7040,US
8085,18737,US
8086,7699,US
8087,24104,US
8088,24664,US
8089,4253,US
8090,8358,US
8091,5357,US
8092,3673,US
8093,9741,US
8094,39940,US
8095,236,US
8096,36116,US
8097,3293,US
8098,9090,US
8102,7565,US
8103,15190,US
8104,23851,US
8105,29077,US
8106,9874,US
8107,13675,US
8108,18045,US
8109,22407,US
8110,19008,US
8201,10007,US
8202,1444,US
8203,9454,US
8204,18557,US
8205,28626,US
8210,17167,US
8212,294,US
8215,13442,US
8217,70,US
8221,7092,US
8223,4125,US
8224,573,US
8225,8659,US
8226,11701,US
8230,5599,US
8232,19292,US
8234,42532,US
8240,2371,US
8241,1103,US
8242,3216,US
8243,2114,US
8244,10849,US
8246,92,US
8247,925,US
8248,158,US
8251,10364,US
8260,13661,US
8270,8492,US
8302,46872,US
8310,1670,US
8311,2057,US
8312,7875,US
8314,2511,US
8316,400,US
8317,1344,US
8318,12702,US
8319,1253,US
8320,1256,US
8321,247,US
8322,10524,US
8323,804,US
8324,526,US
8326,1761,US
8327,3070,US
8328,1347,US
8329,221,US
8330,28167,US
8332,36768,US
8340,979,US
8341,2239,US
8343,5030,US
8344,5847,US
8345,805,US
8346,843,US
8348,275,US
8349,2347,US
8350,825,US
8352,448,US
8353,516,US
8360,43355,US
8361,17352,US
8401,39554,US
8402,6354,US
8403,997,US
8406,10650,US
8501,6582,US
8502,11317,US
8505,17736,US
8510,5231,US
8511,826,US
8512,10105,US
8514,4477,US
8515,4637,US
8518,4986,US
8520,27869,US
8525,4767,US
8527,54392,US
8528,315,US
8530,8071,US
8533,6945,US
8534,12929,US
8535,5385,US
8536,20073,US
8540,47115,US
8542,5189,US
8550,19445,US
8551,5532,US
8553,682,US
8554,3818,US
8555,877,US
8558,6629,US
8559,4982,US
8560,3656,US
8561,226,US
8562,5371,US
8608,983,US
8609,13546,US
8610,30468,US
8611,28038,US
8618,38229,US
8619,22723,US
8620,14693,US
8628,9054,US
8629,12331,US
8638,22832,US
8640,7716,US
8641,3553,US
8648,32263,US
8690,18567,US
8691,15104,US
8701,92843,US
8720,843,US
8721,20512,US
8722,11045,US
8723,31641,US
8724,42352,US
8730,4774,US
8731,20009,US
8732,1484,US
8733,2752,US
8734,7651,US
8735,3114,US
8736,12578,US
8738,1042,US
8740,2010,US
8741,2488,US
8742,24405,US
8750,3528,US
8751,4212,US
8752,2074,US
8753,63678,US
8755,25302,US
8757,33217,US
8758,7043,US
8759,33263,US
8801,8551,US
8802,4067,US
8804,2771,US
8805,12254,US
8807,37972,US
8808,86,US
8809,6421,US
8810,8401,US
8812,14296,US
8816,46298,US
8817,44621,US
8820,39590,US
8821,354,US
8822,30354,US
8823,9016,US
8824,12115,US
8825,4707,US
8826,5838,US
8827,4629,US
8828,2178,US
8829,3725,US
8830,18459,US
8831,45620,US
8832,2863,US
8833,8796,US
8835,10344,US
8836,3845,US
8837,15847,US
8840,16558,US
8844,38367,US
8846,13635,US
8848,8435,US
8850,8281,US
8852,17220,US
8853,5247,US
8854,55961,US
8857,39898,US
8858,144,US
8859,21526,US
8861,53099,US
8863,12320,US
8865,29840,US
8867,5042,US
8869,6881,US
8872,18811,US
8873,49921,US
8876,22179,US
8879,23537,US
8880,4563,US
8882,16008,US
8884,8257,US
8886,7077,US
8887,1106,US
8889,10063,US
8890,17,US
8901,55223,US
8902,41153,US
8904,13982,US
10001,21102,US
10002,81410,US
10003,56024,US
10004,3089,US
10005,7135,US
10006,3011,US
10007,6988,US
10009,61347,US
10010,31834,US
10011,50984,US
10012,24090,US
10013,27700,US
10014,31959,US
10016,54183,US
10017,16575,US
10018,5229,US
10019,42870,US
10020,0,US
10021,43631,US
10022,31924,US
10023,60998,US
10024,59283,US
10025,94600,US
10026,34003,US
10027,59707,US
10028,45141,US
10029,76003,US
10030,26999,US
10031,56438,US
10032,57331,US
10033,53926,US
10034,38908,US
10035,33969,US
10036,24711,US
10037,17416,US
10038,20300,US
10039,24527,US
10040,41905,US
10044,11661,US
10065,32270,US
10069,5199,US
10075,26121,US
10103,3,US
10110,0,US
10111,0,US
10112,0,US
10115,0,US
10119,92,US
10128,60453,US
10152,0,US
10153,0,US
10154,0,US
10162,1685,US
10165,2,US
10167,0,US
10168,0,US
10169,0,US
10170,2,US
10171,0,US
10172,0,US
10173,2,US
10174,0,US
10177,0,US
10199,9,US
10271,0,US
10278,0,US
10279,0,US
10280,7853,US
10282,4783,US
10301,39706,US
10302,19088,US
10303,26337,US
10304,42193,US
10305,41749,US
10306,55909,US
10307,14096,US
10308,27357,US
10309,32519,US
10310,24962,US
10311,0,US
10312,59304,US
10314,85510,US
10451,45713,US
10452,75371,US
10453,78309,US
10454,37337,US
10455,39665,US
10456,86547,US
10457,70496,US
10458,79492,US
10459,47308,US
10460,57311,US
10461,50502,US
10462,75784,US
10463,67970,US
10464,4534,US
10465,42230,US
10466,67813,US
10467,97060,US
10468,76103,US
10469,66631,US
10470,15293,US
10471,22922,US
10472,66358,US
10473,58519,US
10474,12281,US
10475,40931,US
10501,1219,US
10502,5487,US
10503,108,US
10504,7987,US
10505,851,US
10506,5790,US
10507,6408,US
10509,19507,US
10510,9988,US
10511,2246,US
10512,25590,US
10514,11946,US
10516,5289,US
10517,539,US
10518,1268,US
10519,316,US
10520,12810,US
10522,10875,US
10523,7444,US
10524,4421,US
10526,1809,US
10527,908,US
10528,12280,US
10530,12604,US
10532,4931,US
10533,7322,US
10535,555,US
10536,10739,US
10537,2416,US
10538,16597,US
10541,26339,US
10543,20135,US
10545,141,US
10546,1277,US
10547,7647,US
10548,3487,US
10549,16638,US
10550,37144,US
10552,19786,US
10553,10170,US
10560,4737,US
10562,31796,US
10566,23570,US
10567,19929,US
10570,12680,US
10573,38352,US
10576,5116,US
10577,6552,US
10578,681,US
10579,8675,US
10580,17208,US
10583,38982,US
10588,2282,US
10589,8475,US
10590,6767,US
10591,22540,US
10594,5117,US
10595,8195,US
10596,1729,US
10597,968,US
10598,28647,US
10601,11376,US
10603,17045,US
10604,11250,US
10605,18126,US
10606,16499,US
10607,6824,US
10701,63393,US
10703,20301,US
10704,30165,US
10705,38777,US
10706,8679,US
10707,10097,US
10708,21225,US
10709,9292,US
10710,25120,US
10801,40827,US
10803,12435,US
10804,14146,US
10805,18414,US
10901,23465,US
10910,21,US
10911,2,US
10913,5532,US
10914,414,US
10915,119,US
10916,4540,US
10917,1968,US
10918,11647,US
10919,1040,US
10920,8554,US
10921,4135,US
10922,1559,US
10923,8732,US
10924,13120,US
10925,4539,US
10926,3203,US
10927,11910,US
10928,4175,US
10930,8958,US
10931,1023,US
10932,60,US
10933,473,US
10940,48418,US
10941,13779,US
10950,47226,US
10952,38917,US
10953,252,US
10954,23045,US
10956,31521,US
10958,3291,US
10960,15093,US
10962,5950,US
10963,4298,US
10964,1472,US
10965,14791,US
10968,2353,US
10969,1267,US
10970,9993,US
10973,2126,US
10974,3152,US
10975,281,US
10976,2258,US
10977,59048,US
10979,234,US
10980,13383,US
10983,5532,US
10984,2842,US
10985,58,US
10986,1974,US
10987,3395,US
10988,896,US
10989,9293,US
10990,20631,US
10992,9621,US
10993,4769,US
10994,7085,US
10996,6756,US
10998,3122,US
11001,26883,US
11003,41356,US
11004,14016,US
11005,1806,US
11010,23821,US
11020,5914,US
11021,17729,US
11023,9027,US
11024,8002,US
11030,17962,US
11040,40782,US
11042,520,US
11050,30171,US
11096,8344,US
11101,25484,US
11102,34133,US
11103,38780,US
11104,27232,US
11105,36688,US
11106,38875,US
11109,3523,US
11201,51128,US
11203,76174,US
11204,78134,US
11205,40366,US
11206,81677,US
11207,93386,US
11208,94469,US
11209,68853,US
11210,62008,US
11211,90117,US
11212,84500,US
11213,63767,US
11214,88630,US
11215,63488,US
11216,54316,US
11217,35881,US
11218,75220,US
11219,92221,US
11220,99598,US
11221,78895,US
11222,36934,US
11223,78731,US
11224,47621,US
11225,56829,US
11226,101572,US
11228,41788,US
11229,80018,US
11230,86408,US
11231,33336,US
11232,28265,US
11233,67053,US
11234,87757,US
11235,79132,US
11236,93877,US
11237,49896,US
11238,49262,US
11239,13393,US
11351,0,US
11354,54878,US
11355,85871,US
11356,23438,US
11357,39150,US
11358,37546,US
11359,0,US
11360,18884,US
11361,28606,US
11362,17823,US
11363,6988,US
11364,34555,US
11365,42252,US
11366,13532,US
11367,41047,US
11368,109931,US
11369,38615,US
11370,39688,US
11371,0,US
11372,66636,US
11373,100820,US
11374,43600,US
11375,68733,US
11377,89830,US
11378,34981,US
11379,34821,US
11385,98592,US
11411,18556,US
11412,34882,US
11413,38912,US
11414,26148,US
11415,19341,US
11416,24861,US
11417,28967,US
11418,36256,US
11419,47211,US
11420,44354,US
11421,39127,US
11422,30425,US
11423,29987,US
11424,0,US
11425,0,US
11426,17590,US
11427,23593,US
11428,19168,US
11429,25105,US
11430,184,US
11432,60809,US
11433,32687,US
11434,59129,US
11435,53687,US
11436,17949,US
11451,0,US
11501,19148,US
11507,7406,US
11509,2653,US
11510,33048,US
11514,4673,US
11516,7556,US
11518,10549,US
11520,43341,US
11530,27273,US
11542,27633,US
11545,12065,US
11547,793,US
11548,2780,US
11549,2922,US
11550,56435,US
11552,23616,US
11553,26034,US
11554,38132,US
11556,17,US
11557,7823,US
11558,8370,US
11559,8176,US
11560,6464,US
11561,37280,US
11563,22666,US
11565,8690,US
11566,35321,US
11568,4555,US
11569,1398,US
11570,26646,US
11572,30574,US
11575,16272,US
11576,12366,US
11577,12337,US
11579,5055,US
11580,40113,US
11581,20844,US
11590,45768,US
11596,10480,US
11598,13328,US
11691,60035,US
11692,18540,US
11693,11916,US
11694,20408,US
11697,4079,US
11701,27109,US
11702,14498,US
11703,16415,US
11704,40222,US
11705,8030,US
11706,62543,US
11709,6669,US
11710,34496,US
11713,10401,US
11714,22658,US
11715,4752,US
11716,10700,US
11717,60745,US
11718,3103,US
11719,3589,US
11720,29189,US
11721,6292,US
11722,35177,US
11724,3220,US
11725,29150,US
11726,19857,US
11727,29030,US
11729,28032,US
11730,14712,US
11731,30184,US
11732,3430,US
11733,18949,US
11735,32098,US
11738,17638,US
11739,1223,US
11740,9454,US
11741,27655,US
11742,13261,US
11743,42230,US
11746,67094,US
11747,19803,US
11749,3345,US
11751,14961,US
11752,9531,US
11753,12014,US
11754,18958,US
11755,12387,US
11756,42791,US
11757,45700,US
11758,53804,US
11762,22360,US
11763,28506,US
11764,13200,US
11765,737,US
11766,12635,US
11767,14530,US
11768,21902,US
11769,9506,US
11770,137,US
11771,10007,US
11772,44837,US
11776,24235,US
11777,8968,US
11778,12709,US
11779,38421,US
11780,15524,US
11782,15814,US
11783,21288,US
11784,24655,US
11786,6344,US
11787,35772,US
11788,16821,US
11789,7895,US
11790,18511,US
11791,25076,US
11792,8523,US
11793,32298,US
11794,3165,US
11795,26030,US
11796,4056,US
11797,9041,US
11798,15347,US
11801,39553,US
11803,28127,US
11804,5010,US
11901,27172,US
11930,1343,US
11931,151,US
11932,1398,US
11933,6844,US
11934,7263,US
11935,3304,US
11937,15398,US
11939,926,US
11940,5210,US
11941,1986,US
11942,4603,US
11944,4299,US
11946,14068,US
11947,416,US
11948,1123,US
11949,14573,US
11950,16268,US
11951,13680,US
11952,4637,US
11953,13553,US
11954,3326,US
11955,3285,US
11956,349,US
11957,743,US
11958,635,US
11959,939,US
11960,1084,US
11961,12834,US
11962,494,US
11963,6622,US
11964,1858,US
11965,534,US
11967,26583,US
11968,11593,US
11970,522,US
11971,5818,US
11972,1321,US
11973,9,US
11975,408,US
11976,1565,US
11977,2467,US
11978,3255,US
11980,4990,US
12007,60,US
12008,497,US
12009,7164,US
12010,28937,US
12015,3010,US
12017,435,US
12018,7930,US
12019,14740,US
12020,31192,US
12022,929,US
12023,2196,US
12024,31,US
12025,5505,US
12027,3882,US
12028,1172,US
12029,1113,US
12031,175,US
12032,836,US
12033,7851,US
12035,802,US
12036,228,US
12037,4015,US
12040,113,US
12041,481,US
12042,271,US
12043,8509,US
12045,584,US
12046,817,US
12047,19664,US
12051,7070,US
12052,1568,US
12053,4587,US
12054,16918,US
12056,2310,US
12057,1835,US
12058,1445,US
12059,1632,US
12060,1507,US
12061,9050,US
12062,1776,US
12063,444,US
12064,563,US
12065,41776,US
12066,2143,US
12067,1506,US
12068,3201,US
12069,256,US
12070,1410,US
12071,270,US
12072,2890,US
12074,2963,US
12075,3418,US
12076,1500,US
12077,6246,US
12078,23773,US
12083,3795,US
12084,4271,US
12085,479,US
12086,1865,US
12087,1073,US
12089,69,US
12090,6262,US
12092,1304,US
12093,1666,US
12094,2268,US
12095,12606,US
12106,2193,US
12108,416,US
12110,21908,US
12115,189,US
12116,1920,US
12117,3256,US
12118,13897,US
12120,613,US
12121,1916,US
12122,4582,US
12123,5124,US
12124,606,US
12125,1373,US
12130,987,US
12131,115,US
12132,338,US
12134,3516,US
12136,804,US
12137,1679,US
12138,3168,US
12139,295,US
12140,1702,US
12143,5137,US
12144,20555,US
12147,499,US
12148,4569,US
12149,2474,US
12150,914,US
12151,708,US
12153,814,US
12154,2818,US
12155,1977,US
12156,848,US
12157,4061,US
12158,6309,US
12159,7896,US
12160,944,US
12161,160,US
12164,365,US
12165,175,US
12166,1363,US
12167,2438,US
12168,1952,US
12169,306,US
12170,4945,US
12172,405,US
12173,1753,US
12174,345,US
12175,797,US
12176,198,US
12177,518,US
12180,53606,US
12182,14733,US
12183,2620,US
12184,7148,US
12185,2037,US
12186,6277,US
12187,697,US
12188,10980,US
12189,17568,US
12190,674,US
12192,1722,US
12193,2016,US
12194,207,US
12195,154,US
12196,3031,US
12197,2233,US
12198,7903,US
12202,9628,US
12203,29952,US
12204,7349,US
12205,26977,US
12206,16395,US
12207,1948,US
12208,20702,US
12209,10121,US
12210,10158,US
12211,11303,US
12222,6489,US
12302,27582,US
12303,29857,US
12304,21482,US
12305,5716,US
12306,25636,US
12307,7692,US
12308,15335,US
12309,29343,US
12401,35040,US
12404,3385,US
12405,780,US
12406,823,US
12407,173,US
12409,804,US
12410,397,US
12411,497,US
12412,673,US
12413,2948,US
12414,10510,US
12416,277,US
12417,581,US
12418,537,US
12419,722,US
12420,363,US
12421,470,US
12422,339,US
12423,1097,US
12424,250,US
12427,576,US
12428,6602,US
12429,281,US
12430,1194,US
12431,1381,US
12432,492,US
12433,483,US
12434,751,US
12435,326,US
12436,417,US
12438,59,US
12439,305,US
12440,1980,US
12441,114,US
12442,953,US
12443,3825,US
12444,497,US
12446,5061,US
12448,388,US
12449,3367,US
12450,183,US
12451,1674,US
12452,213,US
12453,366,US
12454,297,US
12455,1988,US
12456,639,US
12457,763,US
12458,3232,US
12459,161,US
12460,277,US
12461,1634,US
12463,1484,US
12464,1020,US
12465,266,US
12466,2471,US
12468,1036,US
12469,677,US
12470,536,US
12471,215,US
12472,1572,US
12473,861,US
12474,1162,US
12475,354,US
12477,18787,US
12480,634,US
12481,1356,US
12482,680,US
12483,259,US
12484,2733,US
12485,865,US
12486,1523,US
12487,3268,US
12489,1292,US
12490,110,US
12491,1675,US
12492,271,US
12493,495,US
12494,764,US
12495,265,US
12496,1634,US
12498,4851,US
12501,2457,US
12502,1164,US
12503,775,US
12504,1395,US
12507,167,US
12508,19880,US
12512,127,US
12513,651,US
12514,2938,US
12515,1549,US
12516,1833,US
12517,509,US
12518,5870,US
12520,3109,US
12521,1644,US
12522,5172,US
12523,1798,US
12524,15598,US
12525,3311,US
12526,3686,US
12527,147,US
12528,13344,US
12529,2859,US
12530,124,US
12531,3601,US
12533,25307,US
12534,17867,US
12538,14578,US
12540,7802,US
12542,5913,US
12543,3001,US
12545,4763,US
12546,3039,US
12547,2891,US
12548,1494,US
12549,10201,US
12550,54447,US
12553,24438,US
12561,18308,US
12563,8084,US
12564,7338,US
12565,1487,US
12566,10753,US
12567,2854,US
12569,9826,US
12570,7699,US
12571,9918,US
12572,9123,US
12574,329,US
12575,2258,US
12577,2029,US
12578,2411,US
12580,4402,US
12581,2246,US
12582,6191,US
12583,2451,US
12585,885,US
12586,12540,US
12589,17228,US
12590,35102,US
12592,1486,US
12594,4275,US
12601,43398,US
12603,42810,US
12604,586,US
12701,11324,US
12719,1207,US
12720,172,US
12721,6627,US
12722,158,US
12723,1826,US
12724,245,US
12725,277,US
12726,1162,US
12729,1874,US
12732,786,US
12733,1446,US
12734,867,US
12736,118,US
12737,1910,US
12738,320,US
12740,1886,US
12741,351,US
12742,181,US
12743,389,US
12745,178,US
12746,937,US
12747,1714,US
12748,2076,US
12749,300,US
12750,187,US
12751,1054,US
12752,242,US
12754,7221,US
12758,4042,US
12759,1649,US
12760,482,US
12762,512,US
12763,942,US
12764,1802,US
12765,885,US
12766,437,US
12767,126,US
12768,1131,US
12769,253,US
12770,296,US
12771,14511,US
12775,2297,US
12776,2180,US
12777,764,US
12778,633,US
12779,2460,US
12780,2312,US
12781,307,US
12783,1668,US
12784,94,US
12785,1024,US
12786,665,US
12787,452,US
12788,2908,US
12789,1838,US
12790,4518,US
12791,737,US
12792,335,US
12801,14707,US
12803,7567,US
12804,26540,US
12808,306,US
12809,3528,US
12810,627,US
12811,127,US
12812,150,US
12814,1574,US
12815,871,US
12816,4610,US
12817,2274,US
12819,403,US
12821,2750,US
12822,6200,US
12823,238,US
12824,894,US
12827,3877,US
12828,9448,US
12831,17416,US
12832,7106,US
12833,4401,US
12834,6594,US
12835,2603,US
12836,574,US
12837,857,US
12838,608,US
12839,13588,US
12841,77,US
12842,1166,US
12843,600,US
12844,199,US
12845,4842,US
12846,3298,US
12847,605,US
12849,385,US
12850,2835,US
12851,366,US
12852,436,US
12853,1770,US
12855,259,US
12856,187,US
12857,498,US
12858,59,US
12859,2220,US
12860,748,US
12861,609,US
12862,17,US
12863,533,US
12864,36,US
12865,3663,US
12866,36915,US
12870,1509,US
12871,4084,US
